    A       B       C     b_limite       Volumen           Area Superficial
  -5.000   0.800  -0.400    5.0140               NaN      4.507677E-03
  -5.000   0.800  -0.300    5.0080               NaN      1.399986E-03
  -5.000   0.800  -0.200    5.0020               NaN      2.159778E-04
  -5.000   0.800  -0.100    5.0000               NaN      1.589424E-05
  -5.000   0.800   0.000    4.9980               NaN      0.000000E+00
  -5.000   0.800   0.100    5.0000               NaN      1.589424E-05
  -5.000   0.800   0.200    5.0020               NaN      2.159778E-04
  -5.000   0.800   0.300    5.0080               NaN      1.399986E-03
  -5.000   0.800   0.400    5.0140               NaN      4.507677E-03
  -5.000   0.800   0.500    5.0240               NaN      1.143022E-02
  -5.000   0.800   0.600    5.0340               NaN      2.371060E-02
  -5.000   0.800   0.700    5.0480               NaN      4.506239E-02
  -5.000   0.800   0.800    5.0620               NaN      7.623974E-02
  -5.000   0.800   0.900    5.0800               NaN      1.232903E-01
  -5.000   0.800   1.000    5.0980               NaN      1.868982E-01
  -5.000   0.800   1.100    5.1180               NaN      2.739748E-01
  -5.000   0.800   1.200    5.1400               NaN      3.876172E-01
  -5.000   0.800   1.300    5.1660               NaN      5.371637E-01
  -5.000   0.800   1.400    5.1920               NaN      7.225792E-01
  -5.000   0.800   1.500    5.2200               NaN      9.534916E-01
  -5.000   0.800   1.600    5.2480               NaN      1.230073E+00
  -5.000   0.800   1.700    5.2800               NaN      1.571179E+00
  -5.000   0.800   1.800    5.3140               NaN      1.979999E+00
  -5.000   0.800   1.900    5.3480               NaN      2.453484E+00
  -5.000   0.800   2.000    5.3840               NaN      3.016189E+00
  -5.000   0.800   2.100    5.4220               NaN      3.667659E+00
  -5.000   0.800   2.200    5.4620               NaN      4.421648E+00
  -5.000   0.800   2.300    5.5020               NaN      5.282884E+00
  -5.000   0.800   2.400    5.5460               NaN      6.276137E+00
  -5.000   0.800   2.500    5.5900               NaN      7.395057E+00
  -5.000   0.800   2.600    5.6340               NaN      8.656287E+00
  -5.000   0.800   2.700    5.6820               NaN      1.008296E+01
  -5.000   0.800   2.800    5.7300               NaN      1.167693E+01
  -5.000   0.800   2.900    5.7800               NaN      1.345508E+01
  -5.000   0.800   3.000    5.8300               NaN      1.543091E+01
  -5.000   0.800   3.100    5.8820               NaN      1.762373E+01
  -5.000   0.800   3.200    5.9360               NaN      2.006492E+01
  -5.000   0.800   3.300    5.9900               NaN      2.273919E+01
  -5.000   0.800   3.400    6.0460               NaN      2.569014E+01
  -5.000   0.800   3.500    6.1020               NaN      2.892961E+01
  -5.000   0.800   3.600    6.1600               NaN      3.248298E+01
  -5.000   0.800   3.700    6.2200               NaN      3.637679E+01
  -5.000   0.800   3.800    6.2800               NaN      4.063784E+01
  -5.000   0.800   3.900    6.3400               NaN      4.528041E+01
  -5.000   0.800   4.000    6.4020               NaN      5.034282E+01
  -5.000   0.900  -4.000    6.4020               NaN      5.838269E+01
  -5.000   0.900  -3.900    6.3400               NaN      5.252609E+01
  -5.000   0.900  -3.800    6.2800               NaN      4.715177E+01
  -5.000   0.900  -3.700    6.2200               NaN      4.221561E+01
  -5.000   0.900  -3.600    6.1600               NaN      3.770338E+01
  -5.000   0.900  -3.500    6.1020               NaN      3.358450E+01
  -5.000   0.900  -3.400    6.0460               NaN      2.982822E+01
  -5.000   0.900  -3.300    5.9900               NaN      2.640532E+01
  -5.000   0.900  -3.200    5.9360               NaN      2.330320E+01
  -5.000   0.900  -3.100    5.8820               NaN      2.046897E+01
  -5.000   0.900  -3.000    5.8300               NaN      1.792406E+01
  -5.000   0.900  -2.900    5.7800               NaN      1.563064E+01
  -5.000   0.900  -2.800    5.7300               NaN      1.356612E+01
  -5.000   0.900  -2.700    5.6820               NaN      1.171506E+01
  -5.000   0.900  -2.600    5.6340               NaN      1.005767E+01
  -5.000   0.900  -2.500    5.5900               NaN      8.593054E+00
  -5.000   0.900  -2.400    5.5460               NaN      7.293289E+00
  -5.000   0.900  -2.300    5.5020               NaN      6.138630E+00
  -5.000   0.900  -2.200    5.4620               NaN      5.138318E+00
  -5.000   0.900  -2.100    5.4220               NaN      4.262151E+00
  -5.000   0.900  -2.000    5.3840               NaN      3.505218E+00
  -5.000   0.900  -1.900    5.3480               NaN      2.851124E+00
  -5.000   0.900  -1.800    5.3140               NaN      2.301402E+00
  -5.000   0.900  -1.700    5.2800               NaN      1.825876E+00
  -5.000   0.900  -1.600    5.2480               NaN      1.429246E+00
  -5.000   0.900  -1.500    5.2200               NaN      1.108252E+00
  -5.000   0.900  -1.400    5.1920               NaN      8.397822E-01
  -5.000   0.900  -1.300    5.1660               NaN      6.243001E-01
  -5.000   0.900  -1.200    5.1400               NaN      4.502642E-01
  -5.000   0.900  -1.100    5.1180               NaN      3.182886E-01
  -5.000   0.900  -1.000    5.0980               NaN      2.171055E-01
  -5.000   0.900  -0.900    5.0800               NaN      1.432857E-01
  -5.000   0.900  -0.800    5.0620               NaN      8.853449E-02
  -5.000   0.900  -0.700    5.0480               NaN      5.236756E-02
  -5.000   0.900  -0.600    5.0340               NaN      2.749696E-02
  -5.000   0.900  -0.500    5.0240               NaN      1.325356E-02
  -5.000   0.900  -0.400    5.0140               NaN      5.214882E-03
  -5.000   0.900  -0.300    5.0080               NaN      1.617031E-03
  -5.000   0.900  -0.200    5.0020               NaN      2.484791E-04
  -5.000   0.900  -0.100    5.0000               NaN      1.932647E-05
  -5.000   0.900   0.000    4.9980               NaN      0.000000E+00
  -5.000   0.900   0.100    5.0000               NaN      1.932647E-05
  -5.000   0.900   0.200    5.0020               NaN      2.484791E-04
  -5.000   0.900   0.300    5.0080               NaN      1.617031E-03
  -5.000   0.900   0.400    5.0140               NaN      5.214882E-03
  -5.000   0.900   0.500    5.0240               NaN      1.325356E-02
  -5.000   0.900   0.600    5.0340               NaN      2.749696E-02
  -5.000   0.900   0.700    5.0480               NaN      5.236756E-02
  -5.000   0.900   0.800    5.0620               NaN      8.853449E-02
  -5.000   0.900   0.900    5.0800               NaN      1.432857E-01
  -5.000   0.900   1.000    5.0980               NaN      2.171055E-01
  -5.000   0.900   1.100    5.1180               NaN      3.182886E-01
  -5.000   0.900   1.200    5.1400               NaN      4.502642E-01
  -5.000   0.900   1.300    5.1660               NaN      6.243002E-01
  -5.000   0.900   1.400    5.1920               NaN      8.397824E-01
  -5.000   0.900   1.500    5.2200               NaN      1.108252E+00
  -5.000   0.900   1.600    5.2480               NaN      1.429247E+00
  -5.000   0.900   1.700    5.2800               NaN      1.825876E+00
  -5.000   0.900   1.800    5.3140               NaN      2.301402E+00
  -5.000   0.900   1.900    5.3480               NaN      2.851125E+00
  -5.000   0.900   2.000    5.3840               NaN      3.505218E+00
  -5.000   0.900   2.100    5.4220               NaN      4.262153E+00
  -5.000   0.900   2.200    5.4620               NaN      5.138318E+00
  -5.000   0.900   2.300    5.5020               NaN      6.138632E+00
  -5.000   0.900   2.400    5.5460               NaN      7.293289E+00
  -5.000   0.900   2.500    5.5900               NaN      8.593054E+00
  -5.000   0.900   2.600    5.6340               NaN      1.005767E+01
  -5.000   0.900   2.700    5.6820               NaN      1.171506E+01
  -5.000   0.900   2.800    5.7300               NaN      1.356612E+01
  -5.000   0.900   2.900    5.7800               NaN      1.563064E+01
  -5.000   0.900   3.000    5.8300               NaN      1.792406E+01
  -5.000   0.900   3.100    5.8820               NaN      2.046897E+01
  -5.000   0.900   3.200    5.9360               NaN      2.330320E+01
  -5.000   0.900   3.300    5.9900               NaN      2.640533E+01
  -5.000   0.900   3.400    6.0460               NaN      2.982822E+01
  -5.000   0.900   3.500    6.1020               NaN      3.358450E+01
  -5.000   0.900   3.600    6.1600               NaN      3.770339E+01
  -5.000   0.900   3.700    6.2200               NaN      4.221561E+01
  -5.000   0.900   3.800    6.2800               NaN      4.715178E+01
  -5.000   0.900   3.900    6.3400               NaN      5.252609E+01
  -5.000   0.900   4.000    6.4020               NaN      5.838269E+01
  -5.000   1.000  -4.000    6.4020               NaN      6.691036E+01
  -5.000   1.000  -3.900    6.3400               NaN      6.021390E+01
  -5.000   1.000  -3.800    6.2800               NaN      5.406525E+01
  -5.000   1.000  -3.700    6.2200               NaN      4.841408E+01
  -5.000   1.000  -3.600    6.1600               NaN      4.324657E+01
  -5.000   1.000  -3.500    6.1020               NaN      3.852810E+01
  -5.000   1.000  -3.400    6.0460               NaN      3.422380E+01
  -5.000   1.000  -3.300    5.9900               NaN      3.030021E+01
  -5.000   1.000  -3.200    5.9360               NaN      2.674412E+01
  -5.000   1.000  -3.100    5.8820               NaN      2.349246E+01
  -5.000   1.000  -3.000    5.8300               NaN      2.057374E+01
  -5.000   1.000  -2.900    5.7800               NaN      1.794310E+01
  -5.000   1.000  -2.800    5.7300               NaN      1.557439E+01
  -5.000   1.000  -2.700    5.6820               NaN      1.345019E+01
  -5.000   1.000  -2.600    5.6340               NaN      1.154757E+01
  -5.000   1.000  -2.500    5.5900               NaN      9.866837E+00
  -5.000   1.000  -2.400    5.5460               NaN      8.374875E+00
  -5.000   1.000  -2.300    5.5020               NaN      7.048536E+00
  -5.000   1.000  -2.200    5.4620               NaN      5.900414E+00
  -5.000   1.000  -2.100    5.4220               NaN      4.894331E+00
  -5.000   1.000  -2.000    5.3840               NaN      4.025271E+00
  -5.000   1.000  -1.900    5.3480               NaN      3.273973E+00
  -5.000   1.000  -1.800    5.3140               NaN      2.643252E+00
  -5.000   1.000  -1.700    5.2800               NaN      2.096731E+00
  -5.000   1.000  -1.600    5.2480               NaN      1.641024E+00
  -5.000   1.000  -1.500    5.2200               NaN      1.272858E+00
  -5.000   1.000  -1.400    5.1920               NaN      9.644313E-01
  -5.000   1.000  -1.300    5.1660               NaN      7.169733E-01
  -5.000   1.000  -1.200    5.1400               NaN      5.168595E-01
  -5.000   1.000  -1.100    5.1180               NaN      3.653999E-01
  -5.000   1.000  -1.000    5.0980               NaN      2.492169E-01
  -5.000   1.000  -0.900    5.0800               NaN      1.645512E-01
  -5.000   1.000  -0.800    5.0620               NaN      1.016001E-01
  -5.000   1.000  -0.700    5.0480               NaN      6.013615E-02
  -5.000   1.000  -0.600    5.0340               NaN      3.151510E-02
  -5.000   1.000  -0.500    5.0240               NaN      1.518830E-02
  -5.000   1.000  -0.400    5.0140               NaN      5.963236E-03
  -5.000   1.000  -0.300    5.0080               NaN      1.846309E-03
  -5.000   1.000  -0.200    5.0020               NaN      2.825759E-04
  -5.000   1.000  -0.100    5.0000               NaN      2.313729E-05
  -5.000   1.000   0.000    4.9980               NaN      0.000000E+00
  -5.000   1.000   0.100    5.0000               NaN      2.313729E-05
  -5.000   1.000   0.200    5.0020               NaN      2.825759E-04
  -5.000   1.000   0.300    5.0080               NaN      1.846309E-03
  -5.000   1.000   0.400    5.0140               NaN      5.963236E-03
  -5.000   1.000   0.500    5.0240               NaN      1.518830E-02
  -5.000   1.000   0.600    5.0340               NaN      3.151510E-02
  -5.000   1.000   0.700    5.0480               NaN      6.013615E-02
  -5.000   1.000   0.800    5.0620               NaN      1.016001E-01
  -5.000   1.000   0.900    5.0800               NaN      1.645512E-01
  -5.000   1.000   1.000    5.0980               NaN      2.492169E-01
  -5.000   1.000   1.100    5.1180               NaN      3.653999E-01
  -5.000   1.000   1.200    5.1400               NaN      5.168595E-01
  -5.000   1.000   1.300    5.1660               NaN      7.169735E-01
  -5.000   1.000   1.400    5.1920               NaN      9.644315E-01
  -5.000   1.000   1.500    5.2200               NaN      1.272858E+00
  -5.000   1.000   1.600    5.2480               NaN      1.641024E+00
  -5.000   1.000   1.700    5.2800               NaN      2.096731E+00
  -5.000   1.000   1.800    5.3140               NaN      2.643252E+00
  -5.000   1.000   1.900    5.3480               NaN      3.273974E+00
  -5.000   1.000   2.000    5.3840               NaN      4.025271E+00
  -5.000   1.000   2.100    5.4220               NaN      4.894333E+00
  -5.000   1.000   2.200    5.4620               NaN      5.900414E+00
  -5.000   1.000   2.300    5.5020               NaN      7.048538E+00
  -5.000   1.000   2.400    5.5460               NaN      8.374875E+00
